origin,destination,hr,km
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Kerouane,,496.99531026487267
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Kouroussa,,405.68996723307464
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Mandiana,,586.7240477993687
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Siguiri,,535.3538018067323
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Coyah,,34.57008984272754
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Dubreka,,33.820031040515474
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Forecariah,,50.566841824559376
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Kindia,,126.29079671514044
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Telimele,,156.22151023329872
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Koubia,,341.336831428266
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Labe,,252.37775742331021
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Lelouma,,244.17266404707425
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Mali,,349.541010348494
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Tougue,,334.9008621388874
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Mamou:Dalaba,,226.57977050985218
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Mamou:Mamou,,231.2333991438739
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Mamou:Pita,,195.87159107833995
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Beyla,,611.8925631079077
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Gueckedou,,376.7538307021043
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Lola,,620.130151378919
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Macenta,,484.94839016106584
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Nzerekore,,568.4790780274027
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Yamou,,551.0773450612305
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kailahun,,370.2500083216766
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kenema,,332.7205752388043
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kono,,325.0096243088216
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Bombali,,165.41494150563977
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Kambia,,90.45786234764952
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Koinadugu,,263.89574212450873
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Port Loko,,126.46224230406227
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Tonkolili,,211.77445946496766
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Bo,,280.3647388078984
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Bonthe,,256.9237180875079
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Moyamba,,203.54477976473888
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Pujehun,,352.3653788724195
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Western:Western Rural,,151.264331444305
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Western:Western Urban,,128.26708055489956
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Bomi,,454.88414609017167
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Bong,,530.2629100323712
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Gbapolu,,409.07357282812524
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandBassa,,575.710689734091
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Grand Cape Mount,,402.00899052589796
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandGedeh,,740.0357863826304
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandKru,,815.8970721834321
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Lofa,,443.7019009235017
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Margibi,,512.7075567023725
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Maryland,,871.6575944969553
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Montserrado,,482.4777375810182
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Nimba,,626.3184649905626
Africa:Guinea:Conakry:Conakry,Africa:Liberia:River Cess,,644.362615820575
Africa:Guinea:Conakry:Conakry,Africa:Liberia:River Gee,,826.8787101159146
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Sinoe,,713.846305683941
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Dinguiraye,,116.05399660849938
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Faranah,,114.86045369954033
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Kissidougou,,203.59538267240544
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kankan,,234.01818079229272
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kerouane,,254.06804018745007
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kouroussa,,92.31640473106725
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Mandiana,,265.5334003185455
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Siguiri,,207.19439640175133
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Coyah,,298.21681427039886
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Dubreka,,315.47666584915856
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Forecariah,,309.45237921388883
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Kindia,,205.06514876198332
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Telimele,,265.01582767804274
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Koubia,,142.2621004587242
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Labe,,163.9749210409807
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Lelouma,,206.0776512172664
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Mali,,190.94111624423314
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Tougue,,104.78457396832358
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Mamou:Dalaba,,132.73549425813925
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Mamou:Mamou,,100.21231255605485
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Mamou:Pita,,179.858114043888
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Beyla,,377.92074177690876
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Gueckedou,,249.94204307524416
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Lola,,428.27106946114105
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Macenta,,320.2284281348934
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Nzerekore,,401.1141138412411
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Yamou,,421.6433493456579
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kailahun,,299.38786580792987
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kenema,,324.1304756558582
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kono,,235.78551891839794
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Bombali,,216.72472224177412
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Kambia,,315.19993406602885
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Koinadugu,,167.5137062640398
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Port Loko,,337.37614544419154
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Tonkolili,,262.02303410714984
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Bo,,331.7953382263148
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Bonthe,,406.3871431167742
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Moyamba,,376.4445650602351
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Pujehun,,420.7039738404099
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Western:Western Rural,,368.8306967289064
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Western:Western Urban,,363.09419638653884
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Bomi,,477.41703855082403
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Bong,,437.1219259831479
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Gbapolu,,363.76741921339203
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandBassa,,559.4570570255974
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Grand Cape Mount,,444.0253300356536
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandGedeh,,621.7681279311113
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandKru,,751.8966407432869
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Lofa,,317.12934319950915
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Margibi,,514.4666680862275
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Maryland,,794.0595250016237
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Montserrado,,499.37666165531476
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Nimba,,495.70820124459186
Africa:Guinea:Faranah:Dabola,Africa:Liberia:River Cess,,615.1469920708571
Africa:Guinea:Faranah:Dabola,Africa:Liberia:River Gee,,723.3507917630717
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Sinoe,,672.8335123464776
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Faranah:Faranah,,222.01803144278608
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Faranah:Kissidougou,,295.35660843050573
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kankan,,269.8358672460318
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kerouane,,315.4384803839556
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kouroussa,,145.4568169833524
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Mandiana,,247.18626732369643
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Siguiri,,128.98465671116475
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Coyah,,384.70130672308096
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Dubreka,,397.23643383188136
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Forecariah,,406.4521119882897
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Kindia,,295.8397450439955
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Telimele,,316.2781183130601
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Koubia,,114.1799690676284
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Labe,,192.79637495338386
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Lelouma,,228.8360584189534
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Mali,,154.45566601766635
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Tougue,,94.10150961691764
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Mamou:Dalaba,,194.7936989190976
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Mamou:Mamou,,196.51446603874177
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Mamou:Pita,,235.77877682036842
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Beyla,,427.9498246304224
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Gueckedou,,353.3544490755229
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Lola,,493.73014388115195
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Macenta,,405.62780825768795
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Nzerekore,,477.9857245690276
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Yamou,,508.6866158833007
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kailahun,,407.6870838579453
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kenema,,437.61818897929226
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kono,,346.8431939255644
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Bombali,,327.6051839702282
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Kambia,,418.8579153473076
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Koinadugu,,283.2916688927062
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Port Loko,,445.146295927213
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Tonkolili,,377.43333181573155
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Bo,,447.7254747277895
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Bonthe,,521.5993225021793
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Moyamba,,489.7365671922302
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Pujehun,,536.0041988492083
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Western:Western Rural,,477.95944060614914
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Western:Western Urban,,469.940207236564
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Bomi,,588.5473621832439
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Bong,,532.1570659632953
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Gbapolu,,471.50838741107094
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandBassa,,663.4984721880368
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Grand Cape Mount,,557.5435735244426
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandGedeh,,701.6814544454423
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandKru,,841.7072062227385
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Lofa,,413.4354789599616
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Margibi,,622.3002085322182
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Maryland,,879.6565830371034
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Montserrado,,609.3662622296945
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Nimba,,577.8441064783759
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:River Cess,,715.488719026517
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:River Gee,,804.0275281462145
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Sinoe,,769.4583770280149
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Faranah:Kissidougou,,97.23496451030627
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kankan,,189.17360285803338
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kerouane,,175.94667511782623
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kouroussa,,105.88770049969243
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Mandiana,,270.1195159334937
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Siguiri,,274.53242265178807
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Coyah,,301.74757406767446
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Dubreka,,324.5909958913898
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Forecariah,,292.3351263324226
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Kindia,,216.29765940518828
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Telimele,,317.3623891967693
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Koubia,,253.51126319366884
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Labe,,250.18921195353656
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Lelouma,,289.15076715503005
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Mali,,300.50399350575356
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Tougue,,216.88158792381162
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Mamou:Dalaba,,201.89293854645558
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Mamou:Mamou,,140.69294489932847
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Mamou:Pita,,241.98527183401205
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Beyla,,299.59291325067244
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Gueckedou,,135.09327162634614
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Lola,,333.68875584712725
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Macenta,,213.3424180888664
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Nzerekore,,298.2972645491608
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Yamou,,311.7450791882047
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kailahun,,185.97621349320318
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kenema,,217.66901163121878
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kono,,125.21877621256186
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Bombali,,174.0667568006485
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Kambia,,282.3264407144326
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Koinadugu,,83.04136852942493
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Port Loko,,291.37533702391136
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Tonkolili,,187.5478652991218
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Bo,,237.71578563943706
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Bonthe,,326.414925075631
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Moyamba,,308.3279649904253
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Pujehun,,319.78465499672825
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Western:Western Rural,,316.57918077997357
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Western:Western Urban,,317.96774386147507
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Bomi,,366.56695941430246
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Bong,,323.5084279547862
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Gbapolu,,250.12593101435294
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandBassa,,444.80756770425097
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Grand Cape Mount,,337.02819195634004
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandGedeh,,513.9952943026206
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandKru,,639.1302551507974
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Lofa,,203.79177983234914
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Margibi,,401.022770252873
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Maryland,,682.7916261595974
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Montserrado,,387.3920668475537
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Nimba,,387.7710216829288
Africa:Guinea:Faranah:Faranah,Africa:Liberia:River Cess,,500.3022723151893
Africa:Guinea:Faranah:Faranah,Africa:Liberia:River Gee,,614.5987609103096
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Sinoe,,558.3733357212274
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kankan,,146.4061737733145
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kerouane,,99.64327745185975
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kouroussa,,153.5121747238082
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Mandiana,,257.1458751451566
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Siguiri,,312.15502274255084
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Coyah,,377.22543533563055
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Dubreka,,401.62908089845337
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Forecariah,,357.2407077320082
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Kindia,,300.30842254886596
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Telimele,,409.83995981001914
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Koubia,,345.61075740717394
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Labe,,347.41426643356493
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Lelouma,,386.31889235934807
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Mali,,393.7755999227616
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Tougue,,308.2669520287758
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Mamou:Dalaba,,298.7962228993902
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Mamou:Mamou,,236.6453671616914
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Mamou:Pita,,337.6493205038467
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Beyla,,212.50759798899065
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Gueckedou,,72.92056531906853
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Lola,,237.5178238619851
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Macenta,,117.11853929524563
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Nzerekore,,201.1213337053342
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Yamou,,218.06149603595102
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kailahun,,134.65559979560106
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kenema,,188.56480277498804
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kono,,104.6653326833856
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Bombali,,235.52705645067456
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Kambia,,337.7015327760542
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Koinadugu,,136.33387927324907
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Port Loko,,335.94440454487966
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Tonkolili,,218.01564133720822
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Bo,,232.31288163202098
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Bonthe,,332.99833806213474
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Moyamba,,330.44420965763004
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Pujehun,,293.5716084901172
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Western:Western Rural,,353.7256358649737
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Western:Western Urban,,361.16573532201755
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Bomi,,313.11503679805304
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Bong,,236.91598619061162
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Gbapolu,,190.52124666876387
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandBassa,,371.24520249578393
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Grand Cape Mount,,296.01065679180635
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandGedeh,,418.69859910318735
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandKru,,549.2966501010162
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Lofa,,118.25766468917352
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Margibi,,336.33045891862764
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Maryland,,590.5753936416285
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Montserrado,,329.2614391852491
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Nimba,,292.4814150967804
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:River Cess,,420.59166301610844
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:River Gee,,519.9857184167737
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Sinoe,,474.1706271272114
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Kerouane,,72.89281859700687
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Kouroussa,,142.85523893061992
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Mandiana,,119.00656442641626
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Siguiri,,223.79754862933223
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Coyah,,490.46074335531523
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Dubreka,,512.8416259325132
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Forecariah,,481.036570927586
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Kindia,,402.6777763117453
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Telimele,,491.2935628285926
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Koubia,,360.91458900115407
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Labe,,397.9930729778743
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Lelouma,,440.09048083761866
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Mali,,409.47626121335486
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Tougue,,325.42321307147984
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Mamou:Dalaba,,362.7186584437026
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Mamou:Mamou,,312.68097099013323
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Mamou:Pita,,408.64982317017126
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Beyla,,158.84591677775552
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Gueckedou,,215.0390864743869
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Lola,,232.55742726425117
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Macenta,,189.5043941293853
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Nzerekore,,232.84138559106745
